batting_team,bowling_team,venue,runs,wickets,overs,runs_last_5,wickets_last_5,crr,overs_left,wkts_in_hand,in_powerplay,remaining_runs
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,58,3,10.0,32.0,1.0,5.8,10.0,7,0,31
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,69,3,11.0,36.0,0.0,6.2727272727272725,9.0,7,0,20
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,83,3,12.0,44.0,0.0,6.916666666666667,8.0,7,0,6
Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,89,4,13.0,48.0,1.0,6.846153846153846,7.0,6,0,0
Deccan Chargers,Mumbai Indians,Wankhede Stadium,1,1,1.0,1.0,1.0,1.0,19.0,9,1,134
Deccan Chargers,Mumbai Indians,Wankhede Stadium,2,1,2.0,2.0,1.0,1.0,18.0,9,1,133
Deccan Chargers,Mumbai Indians,Wankhede Stadium,5,1,3.0,5.0,1.0,1.6666666666666667,17.0,9,1,130
Deccan Chargers,Mumbai Indians,Wankhede Stadium,14,1,4.0,14.0,1.0,3.5,16.0,9,1,121
Deccan Chargers,Mumbai Indians,Wankhede Stadium,23,1,5.0,23.0,1.0,4.6,15.0,9,1,112
Deccan Chargers,Mumbai Indians,Wankhede Stadium,32,1,6.0,31.0,0.0,5.333333333333333,14.0,9,1,103
Deccan Chargers,Mumbai Indians,Wankhede Stadium,37,1,7.0,35.0,0.0,5.285714285714286,13.0,9,0,98
Deccan Chargers,Mumbai Indians,Wankhede Stadium,42,2,8.0,37.0,1.0,5.25,12.0,8,0,93
Deccan Chargers,Mumbai Indians,Wankhede Stadium,52,2,9.0,38.0,1.0,5.777777777777778,11.0,8,0,83
Deccan Chargers,Mumbai Indians,Wankhede Stadium,53,3,10.0,30.0,2.0,5.3,10.0,7,0,82
Deccan Chargers,Mumbai Indians,Wankhede Stadium,59,4,11.0,27.0,3.0,5.363636363636363,9.0,6,0,76
Deccan Chargers,Mumbai Indians,Wankhede Stadium,68,4,12.0,31.0,3.0,5.666666666666667,8.0,6,0,67
Deccan Chargers,Mumbai Indians,Wankhede Stadium,71,4,13.0,29.0,2.0,5.461538461538462,7.0,6,0,64
Deccan Chargers,Mumbai Indians,Wankhede Stadium,76,4,14.0,24.0,2.0,5.428571428571429,6.0,6,0,59
Deccan Chargers,Mumbai Indians,Wankhede Stadium,82,5,15.0,29.0,2.0,5.466666666666667,5.0,5,0,53
Deccan Chargers,Mumbai Indians,Wankhede Stadium,89,5,16.0,30.0,1.0,5.5625,4.0,5,0,46
Deccan Chargers,Mumbai Indians,Wankhede Stadium,97,5,17.0,29.0,1.0,5.705882352941177,3.0,5,0,38
Deccan Chargers,Mumbai Indians,Wankhede Stadium,104,5,18.0,33.0,1.0,5.777777777777778,2.0,5,0,31
Deccan Chargers,Mumbai Indians,Wankhede Stadium,112,6,19.0,36.0,2.0,5.894736842105263,1.0,4,0,23
Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,5,0,1.0,5.0,0.0,5.0,19.0,10,1,165
Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,6,0,2.0,6.0,0.0,3.0,18.0,10,1,164
Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,16,0,3.0,16.0,0.0,5.333333333333333,17.0,10,1,154
Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,23,1,4.0,23.0,1.0,5.75,16.0,9,1,147
Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,33,1,5.0,33.0,1.0,6.6,15.0,9,1,137
Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,43,1,6.0,38.0,1.0,7.166666666666667,14.0,9,1,127
Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,44,1,7.0,38.0,1.0,6.285714285714286,13.0,9,0,126
Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,56,1,8.0,40.0,1.0,7.0,12.0,9,0,114
Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,64,1,9.0,41.0,0.0,7.111111111111111,11.0,9,0,106
Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,70,1,10.0,37.0,0.0,7.0,10.0,9,0,100
Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,88,1,11.0,45.0,0.0,8.0,9.0,9,0,82
Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,90,1,12.0,46.0,0.0,7.5,8.0,9,0,80
Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,115,1,13.0,59.0,0.0,8.846153846153847,7.0,9,0,55
Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,123,1,14.0,59.0,0.0,8.785714285714286,6.0,9,0,47
Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,126,3,15.0,56.0,2.0,8.4,5.0,7,0,44
Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,134,3,16.0,46.0,2.0,8.375,4.0,7,0,36
Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,141,4,17.0,51.0,3.0,8.294117647058824,3.0,6,0,29
Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,148,4,18.0,33.0,3.0,8.222222222222221,2.0,6,0,22
Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,158,5,19.0,35.0,4.0,8.31578947368421,1.0,5,0,12
Rajasthan Royals,Kochi Tuskers Kerala,Holkar Cricket Stadium,5,0,1.0,5.0,0.0,5.0,19.0,10,1,92
Rajasthan Royals,Kochi Tuskers Kerala,Holkar Cricket Stadium,8,0,2.0,8.0,0.0,4.0,18.0,10,1,89
Rajasthan Royals,Kochi Tuskers Kerala,Holkar Cricket Stadium,18,1,3.0,18.0,1.0,6.0,17.0,9,1,79
Rajasthan Royals,Kochi Tuskers Kerala,Holkar Cricket Stadium,21,2,4.0,21.0,2.0,5.25,16.0,8,1,76
Rajasthan Royals,Kochi Tuskers Kerala,Holkar Cricket Stadium,22,2,5.0,22.0,2.0,4.4,15.0,8,1,75
Rajasthan Royals,Kochi Tuskers Kerala,Holkar Cricket Stadium,32,3,6.0,27.0,3.0,5.333333333333333,14.0,7,1,65
Rajasthan Royals,Kochi Tuskers Kerala,Holkar Cricket Stadium,38,3,7.0,30.0,3.0,5.428571428571429,13.0,7,0,59
Rajasthan Royals,Kochi Tuskers Kerala,Holkar Cricket Stadium,56,3,8.0,38.0,2.0,7.0,12.0,7,0,41
Rajasthan Royals,Kochi Tuskers Kerala,Holkar Cricket Stadium,64,4,9.0,43.0,2.0,7.111111111111111,11.0,6,0,33
Rajasthan Royals,Kochi Tuskers Kerala,Holkar Cricket Stadium,69,5,10.0,47.0,3.0,6.9,10.0,5,0,28
Rajasthan Royals,Kochi Tuskers Kerala,Holkar Cricket Stadium,76,5,11.0,44.0,2.0,6.909090909090909,9.0,5,0,21
Rajasthan Royals,Kochi Tuskers Kerala,Holkar Cricket Stadium,80,6,12.0,42.0,3.0,6.666666666666667,8.0,4,0,17
Rajasthan Royals,Kochi Tuskers Kerala,Holkar Cricket Stadium,81,6,13.0,25.0,3.0,6.230769230769231,7.0,4,0,16
Rajasthan Royals,Kochi Tuskers Kerala,Holkar Cricket Stadium,82,8,14.0,18.0,4.0,5.857142857142857,6.0,2,0,15
Rajasthan Royals,Kochi Tuskers Kerala,Holkar Cricket Stadium,87,8,15.0,18.0,3.0,5.8,5.0,2,0,10
Rajasthan Royals,Kochi Tuskers Kerala,Holkar Cricket Stadium,90,9,16.0,14.0,4.0,5.625,4.0,1,0,7
Rajasthan Royals,Kochi Tuskers Kerala,Holkar Cricket Stadium,91,9,17.0,11.0,3.0,5.352941176470588,3.0,1,0,6
Rajasthan Royals,Kochi Tuskers Kerala,Holkar Cricket Stadium,92,9,18.0,11.0,3.0,5.111111111111111,2.0,1,0,5
Rajasthan Royals,Kochi Tuskers Kerala,Holkar Cricket Stadium,97,10,19.0,15.0,2.0,5.105263157894737,1.0,0,0,0
Pune Warriors,Deccan Chargers,Dr DY Patil Sports Academy,14,0,1.0,14.0,0.0,14.0,19.0,10,1,122
Pune Warriors,Deccan Chargers,Dr DY Patil Sports Academy,18,0,2.0,18.0,0.0,9.0,18.0,10,1,118
Pune Warriors,Deccan Chargers,Dr DY Patil Sports Academy,25,0,3.0,25.0,0.0,8.333333333333334,17.0,10,1,111
Pune Warriors,Deccan Chargers,Dr DY Patil Sports Academy,31,1,4.0,31.0,1.0,7.75,16.0,9,1,105
Pune Warriors,Deccan Chargers,Dr DY Patil Sports Academy,35,1,5.0,35.0,1.0,7.0,15.0,9,1,101
Pune Warriors,Deccan Chargers,Dr DY Patil Sports Academy,39,2,6.0,25.0,2.0,6.5,14.0,8,1,97
Pune Warriors,Deccan Chargers,Dr DY Patil Sports Academy,45,3,7.0,27.0,3.0,6.428571428571429,13.0,7,0,91
Pune Warriors,Deccan Chargers,Dr DY Patil Sports Academy,45,5,8.0,20.0,5.0,5.625,12.0,5,0,91
Pune Warriors,Deccan Chargers,Dr DY Patil Sports Academy,53,5,9.0,22.0,4.0,5.888888888888889,11.0,5,0,83
Pune Warriors,Deccan Chargers,Dr DY Patil Sports Academy,62,5,10.0,27.0,4.0,6.2,10.0,5,0,74
Pune Warriors,Deccan Chargers,Dr DY Patil Sports Academy,73,5,11.0,34.0,3.0,6.636363636363637,9.0,5,0,63
Pune Warriors,Deccan Chargers,Dr DY Patil Sports Academy,78,6,12.0,33.0,3.0,6.5,8.0,4,0,58
Pune Warriors,Deccan Chargers,Dr DY Patil Sports Academy,80,6,13.0,35.0,1.0,6.153846153846154,7.0,4,0,56
Pune Warriors,Deccan Chargers,Dr DY Patil Sports Academy,85,6,14.0,32.0,1.0,6.071428571428571,6.0,4,0,51
Pune Warriors,Deccan Chargers,Dr DY Patil Sports Academy,92,7,15.0,30.0,2.0,6.133333333333334,5.0,3,0,44
Pune Warriors,Deccan Chargers,Dr DY Patil Sports Academy,99,7,16.0,26.0,2.0,6.1875,4.0,3,0,37
Pune Warriors,Deccan Chargers,Dr DY Patil Sports Academy,102,7,17.0,24.0,1.0,6.0,3.0,3,0,34
Pune Warriors,Deccan Chargers,Dr DY Patil Sports Academy,112,7,18.0,32.0,1.0,6.222222222222222,2.0,3,0,24
Pune Warriors,Deccan Chargers,Dr DY Patil Sports Academy,121,7,19.0,36.0,1.0,6.368421052631579,1.0,3,0,15
Kings XI Punjab,Royal Challengers Bangalore,Himachal Pradesh Cricket Association Stadium,5,0,1.0,5.0,0.0,5.0,19.0,10,1,227
Kings XI Punjab,Royal Challengers Bangalore,Himachal Pradesh Cricket Association Stadium,14,0,2.0,14.0,0.0,7.0,18.0,10,1,218
Kings XI Punjab,Royal Challengers Bangalore,Himachal Pradesh Cricket Association Stadium,17,0,3.0,17.0,0.0,5.666666666666667,17.0,10,1,215
Kings XI Punjab,Royal Challengers Bangalore,Himachal Pradesh Cricket Association Stadium,25,1,4.0,25.0,1.0,6.25,16.0,9,1,207
Kings XI Punjab,Royal Challengers Bangalore,Himachal Pradesh Cricket Association Stadium,29,1,5.0,29.0,1.0,5.8,15.0,9,1,203
Kings XI Punjab,Royal Challengers Bangalore,Himachal Pradesh Cricket Association Stadium,30,1,6.0,25.0,1.0,5.0,14.0,9,1,202
Kings XI Punjab,Royal Challengers Bangalore,Himachal Pradesh Cricket Association Stadium,41,1,7.0,27.0,1.0,5.857142857142857,13.0,9,0,191
Kings XI Punjab,Royal Challengers Bangalore,Himachal Pradesh Cricket Association Stadium,62,1,8.0,45.0,1.0,7.75,12.0,9,0,170
Kings XI Punjab,Royal Challengers Bangalore,Himachal Pradesh Cricket Association Stadium,77,1,9.0,52.0,0.0,8.555555555555555,11.0,9,0,155
Kings XI Punjab,Royal Challengers Bangalore,Himachal Pradesh Cricket Association Stadium,99,1,10.0,70.0,0.0,9.9,10.0,9,0,133
Kings XI Punjab,Royal Challengers Bangalore,Himachal Pradesh Cricket Association Stadium,111,1,11.0,81.0,0.0,10.090909090909092,9.0,9,0,121
Kings XI Punjab,Royal Challengers Bangalore,Himachal Pradesh Cricket Association Stadium,125,1,12.0,84.0,0.0,10.416666666666666,8.0,9,0,107
Kings XI Punjab,Royal Challengers Bangalore,Himachal Pradesh Cricket Association Stadium,132,1,13.0,70.0,0.0,10.153846153846153,7.0,9,0,100
Kings XI Punjab,Royal Challengers Bangalore,Himachal Pradesh Cricket Association Stadium,143,1,14.0,66.0,0.0,10.214285714285714,6.0,9,0,89
Kings XI Punjab,Royal Challengers Bangalore,Himachal Pradesh Cricket Association Stadium,173,1,15.0,74.0,0.0,11.533333333333333,5.0,9,0,59
Kings XI Punjab,Royal Challengers Bangalore,Himachal Pradesh Cricket Association Stadium,185,1,16.0,74.0,0.0,11.5625,4.0,9,0,47
Kings XI Punjab,Royal Challengers Bangalore,Himachal Pradesh Cricket Association Stadium,193,1,17.0,68.0,0.0,11.352941176470589,3.0,9,0,39
Kings XI Punjab,Royal Challengers Bangalore,Himachal Pradesh Cricket Association Stadium,209,1,18.0,77.0,0.0,11.61111111111111,2.0,9,0,23
Kings XI Punjab,Royal Challengers Bangalore,Himachal Pradesh Cricket Association Stadium,220,1,19.0,77.0,0.0,11.578947368421053,1.0,9,0,12
Chennai Super Kings,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",3,0,1.0,3.0,0.0,3.0,19.0,10,1,149
Chennai Super Kings,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",5,0,2.0,5.0,0.0,2.5,18.0,10,1,147
Chennai Super Kings,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",19,1,3.0,19.0,1.0,6.333333333333333,17.0,9,1,133
Chennai Super Kings,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",23,1,4.0,23.0,1.0,5.75,16.0,9,1,129
Chennai Super Kings,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",24,1,5.0,24.0,1.0,4.8,15.0,9,1,128
Chennai Super Kings,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",41,2,6.0,38.0,2.0,6.833333333333333,14.0,8,1,111
Chennai Super Kings,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",47,2,7.0,42.0,2.0,6.714285714285714,13.0,8,0,105
Chennai Super Kings,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",51,2,8.0,32.0,1.0,6.375,12.0,8,0,101
Chennai Super Kings,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",61,3,9.0,38.0,2.0,6.777777777777778,11.0,7,0,91
Chennai Super Kings,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",64,3,10.0,40.0,2.0,6.4,10.0,7,0,88
Chennai Super Kings,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",69,3,11.0,28.0,1.0,6.2727272727272725,9.0,7,0,83
Chennai Super Kings,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",78,3,12.0,31.0,1.0,6.5,8.0,7,0,74
Chennai Super Kings,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",82,3,13.0,31.0,1.0,6.3076923076923075,7.0,7,0,70
Chennai Super Kings,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",90,3,14.0,29.0,0.0,6.428571428571429,6.0,7,0,62
Chennai Super Kings,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",101,4,15.0,37.0,1.0,6.733333333333333,5.0,6,0,51
Chennai Super Kings,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",114,4,16.0,45.0,1.0,7.125,4.0,6,0,38
Chennai Super Kings,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",120,5,17.0,42.0,2.0,7.0588235294117645,3.0,5,0,32
Chennai Super Kings,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",127,5,18.0,45.0,2.0,7.055555555555555,2.0,5,0,25
Chennai Super Kings,Kochi Tuskers Kerala,"MA Chidambaram Stadium, Chepauk",141,5,19.0,51.0,2.0,7.421052631578948,1.0,5,0,11
Pune Warriors,Kolkata Knight Riders,Dr DY Patil Sports Academy,9,0,1.0,9.0,0.0,9.0,19.0,10,1,109
Pune Warriors,Kolkata Knight Riders,Dr DY Patil Sports Academy,10,1,2.0,10.0,1.0,5.0,18.0,9,1,108
Pune Warriors,Kolkata Knight Riders,Dr DY Patil Sports Academy,17,1,3.0,17.0,1.0,5.666666666666667,17.0,9,1,101
Pune Warriors,Kolkata Knight Riders,Dr DY Patil Sports Academy,18,2,4.0,18.0,2.0,4.5,16.0,8,1,100
Pune Warriors,Kolkata Knight Riders,Dr DY Patil Sports Academy,25,2,5.0,25.0,2.0,5.0,15.0,8,1,93
Pune Warriors,Kolkata Knight Riders,Dr DY Patil Sports Academy,29,2,6.0,20.0,2.0,4.833333333333333,14.0,8,1,89
Pune Warriors,Kolkata Knight Riders,Dr DY Patil Sports Academy,32,2,7.0,22.0,1.0,4.571428571428571,13.0,8,0,86
Pune Warriors,Kolkata Knight Riders,Dr DY Patil Sports Academy,42,2,8.0,25.0,1.0,5.25,12.0,8,0,76
Pune Warriors,Kolkata Knight Riders,Dr DY Patil Sports Academy,46,3,9.0,28.0,1.0,5.111111111111111,11.0,7,0,72
Pune Warriors,Kolkata Knight Riders,Dr DY Patil Sports Academy,54,3,10.0,29.0,1.0,5.4,10.0,7,0,64
Pune Warriors,Kolkata Knight Riders,Dr DY Patil Sports Academy,59,3,11.0,30.0,1.0,5.363636363636363,9.0,7,0,59
Pune Warriors,Kolkata Knight Riders,Dr DY Patil Sports Academy,68,3,12.0,36.0,1.0,5.666666666666667,8.0,7,0,50
Pune Warriors,Kolkata Knight Riders,Dr DY Patil Sports Academy,72,4,13.0,30.0,2.0,5.538461538461538,7.0,6,0,46
Pune Warriors,Kolkata Knight Riders,Dr DY Patil Sports Academy,79,5,14.0,33.0,2.0,5.642857142857143,6.0,5,0,39
Pune Warriors,Kolkata Knight Riders,Dr DY Patil Sports Academy,81,5,15.0,27.0,2.0,5.4,5.0,5,0,37
Pune Warriors,Kolkata Knight Riders,Dr DY Patil Sports Academy,87,5,16.0,28.0,2.0,5.4375,4.0,5,0,31
Pune Warriors,Kolkata Knight Riders,Dr DY Patil Sports Academy,93,5,17.0,25.0,2.0,5.470588235294118,3.0,5,0,25
Pune Warriors,Kolkata Knight Riders,Dr DY Patil Sports Academy,104,5,18.0,32.0,1.0,5.777777777777778,2.0,5,0,14
Pune Warriors,Kolkata Knight Riders,Dr DY Patil Sports Academy,111,5,19.0,32.0,0.0,5.842105263157895,1.0,5,0,7
Mumbai Indians,Rajasthan Royals,Wankhede Stadium,2,0,1.0,2.0,0.0,2.0,19.0,10,1,131
Mumbai Indians,Rajasthan Royals,Wankhede Stadium,7,1,2.0,7.0,1.0,3.5,18.0,9,1,126
Mumbai Indians,Rajasthan Royals,Wankhede Stadium,14,1,3.0,14.0,1.0,4.666666666666667,17.0,9,1,119
Mumbai Indians,Rajasthan Royals,Wankhede Stadium,17,2,4.0,17.0,2.0,4.25,16.0,8,1,116
Mumbai Indians,Rajasthan Royals,Wankhede Stadium,20,2,5.0,20.0,2.0,4.0,15.0,8,1,113
Mumbai Indians,Rajasthan Royals,Wankhede Stadium,26,2,6.0,24.0,2.0,4.333333333333333,14.0,8,1,107
Mumbai Indians,Rajasthan Royals,Wankhede Stadium,31,2,7.0,24.0,1.0,4.428571428571429,13.0,8,0,102
Mumbai Indians,Rajasthan Royals,Wankhede Stadium,40,2,8.0,26.0,1.0,5.0,12.0,8,0,93
Mumbai Indians,Rajasthan Royals,Wankhede Stadium,51,2,9.0,34.0,0.0,5.666666666666667,11.0,8,0,82
Mumbai Indians,Rajasthan Royals,Wankhede Stadium,55,2,10.0,35.0,0.0,5.5,10.0,8,0,78
Mumbai Indians,Rajasthan Royals,Wankhede Stadium,61,2,11.0,35.0,0.0,5.545454545454546,9.0,8,0,72
Mumbai Indians,Rajasthan Royals,Wankhede Stadium,66,3,12.0,35.0,1.0,5.5,8.0,7,0,67
Mumbai Indians,Rajasthan Royals,Wankhede Stadium,70,3,13.0,30.0,1.0,5.384615384615385,7.0,7,0,63
Mumbai Indians,Rajasthan Royals,Wankhede Stadium,85,3,14.0,34.0,1.0,6.071428571428571,6.0,7,0,48
Mumbai Indians,Rajasthan Royals,Wankhede Stadium,94,3,15.0,39.0,1.0,6.266666666666667,5.0,7,0,39
Mumbai Indians,Rajasthan Royals,Wankhede Stadium,99,3,16.0,38.0,1.0,6.1875,4.0,7,0,34
Mumbai Indians,Rajasthan Royals,Wankhede Stadium,111,3,17.0,45.0,0.0,6.529411764705882,3.0,7,0,22
Mumbai Indians,Rajasthan Royals,Wankhede Stadium,118,4,18.0,48.0,1.0,6.555555555555555,2.0,6,0,15
Mumbai Indians,Rajasthan Royals,Wankhede Stadium,125,4,19.0,40.0,1.0,6.578947368421052,1.0,6,0,8
Deccan Chargers,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,4,0,1.0,4.0,0.0,4.0,19.0,10,1,194
Deccan Chargers,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,15,0,2.0,15.0,0.0,7.5,18.0,10,1,183
Deccan Chargers,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,24,0,3.0,24.0,0.0,8.0,17.0,10,1,174
Deccan Chargers,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,34,0,4.0,34.0,0.0,8.5,16.0,10,1,164
Deccan Chargers,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,47,0,5.0,47.0,0.0,9.4,15.0,10,1,151
Deccan Chargers,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,58,0,6.0,54.0,0.0,9.666666666666666,14.0,10,1,140
Deccan Chargers,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,67,0,7.0,52.0,0.0,9.571428571428571,13.0,10,0,131
Deccan Chargers,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,76,0,8.0,52.0,0.0,9.5,12.0,10,0,122
Deccan Chargers,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,82,0,9.0,48.0,0.0,9.11111111111111,11.0,10,0,116
Deccan Chargers,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,85,0,10.0,38.0,0.0,8.5,10.0,10,0,113
Deccan Chargers,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,102,0,11.0,44.0,0.0,9.272727272727273,9.0,10,0,96
Deccan Chargers,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,109,0,12.0,42.0,0.0,9.083333333333334,8.0,10,0,89
Deccan Chargers,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,129,0,13.0,53.0,0.0,9.923076923076923,7.0,10,0,69
Deccan Chargers,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,134,1,14.0,52.0,1.0,9.571428571428571,6.0,9,0,64
Deccan Chargers,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,147,1,15.0,62.0,1.0,9.8,5.0,9,0,51
Deccan Chargers,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,158,1,16.0,56.0,1.0,9.875,4.0,9,0,40
Deccan Chargers,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,169,2,17.0,60.0,2.0,9.941176470588236,3.0,8,0,29
Deccan Chargers,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,181,2,18.0,52.0,2.0,10.055555555555555,2.0,8,0,17
Deccan Chargers,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,190,2,19.0,56.0,1.0,10.0,1.0,8,0,8
Delhi Daredevils,Pune Warriors,Feroz Shah Kotla,2,0,1.0,2.0,0.0,2.0,19.0,10,1,54
Delhi Daredevils,Pune Warriors,Feroz Shah Kotla,3,0,2.0,3.0,0.0,1.5,18.0,10,1,53
Delhi Daredevils,Pune Warriors,Feroz Shah Kotla,16,0,3.0,16.0,0.0,5.333333333333333,17.0,10,1,40
Delhi Daredevils,Pune Warriors,Feroz Shah Kotla,25,1,4.0,25.0,1.0,6.25,16.0,9,1,31
Delhi Daredevils,Pune Warriors,Feroz Shah Kotla,27,1,5.0,27.0,1.0,5.4,15.0,9,1,29
Delhi Daredevils,Pune Warriors,Feroz Shah Kotla,33,2,6.0,31.0,2.0,5.5,14.0,8,1,23
Delhi Daredevils,Pune Warriors,Feroz Shah Kotla,38,2,7.0,35.0,2.0,5.428571428571429,13.0,8,0,18
Delhi Daredevils,Pune Warriors,Feroz Shah Kotla,42,2,8.0,26.0,2.0,5.25,12.0,8,0,14
Delhi Daredevils,Pune Warriors,Feroz Shah Kotla,47,3,9.0,22.0,2.0,5.222222222222222,11.0,7,0,9
Delhi Daredevils,Pune Warriors,Feroz Shah Kotla,55,3,10.0,28.0,2.0,5.5,10.0,7,0,1
Delhi Daredevils,Pune Warriors,Feroz Shah Kotla,56,3,11.0,23.0,1.0,5.090909090909091,9.0,7,0,0
